### channel=id33-transformer-recipe-repair seq=46
### host=login4
### started=2026-09-10T09:10:36+0800
### ---------- output ----------
=== STAMP ===
2026-09-10T09:10:36+0800
=== EPOCHWISE MEDIANS ===
###EPOCHS T1 results/33_transformer_recipe_repair/T1/transformer_recipe_repair_T1_2026_0909_1839_ep30
04115265,0.6610695123672485
04122200,0.7498669028282166
04122500,0.640447199344635
04127918,0.6015651226043701
04127997,0.7905645370483398
04161580,0.6765625476837158
04185000,0.7637770175933838
04196800,0.800258994102478
04197100,0.6328296661376953
04197170,0.7580808401107788
04213000,0.6863108277320862
04213075,0.49016904830932617
04216418,0.6667293310165405
04221000,0.8166807889938354
04224775,0.7190921306610107
04233000,0.7554049491882324
04256000,0.813376784324646
04296000,0.6477859020233154
05057200,0.14970654249191284
05120500,-23.313535690307617
05291000,0.34080588817596436
05362000,0.8310360908508301
05393500,0.9048213958740234
05399500,0.820508599281311
05408000,0.7877927422523499
05413500,0.7152523994445801
05414000,0.509262204170227
05444000,0.2885833978652954
05454000,0.5307556390762329
05458000,0.6785291433334351
05466500,0.37749385833740234
05487980,0.68843674659729
05488200,0.6888362169265747
05489000,0.681670606136322
05495000,0.6291404366493225
05495500,0.6601203680038452
05501000,0.7073211669921875
