basin_id,run_status,error_message,nse_calibration_table,fc_member1,fc_member2,fc_member3,fc_clipped_any,sigma_obs,obs_median,footprint_12,footprint_23,footprint_13,r_12,r_23,r_13,r_min,t_lik_days,predicted_identifiable,slz_sigma,clip_count_seed0,clip_count_seed1,min_slz_seed0,min_slz_seed1,feasible_zero_clipping,n_forcing_days,_elapsed_s
01434025,success,,0.462842,931.834229606971,465.9171148034855,1863.668459213942,False,0.17655876288659794,1.7655876288659793,2.5683948395772567,5.203678481437811,2.6433307578299545,14.54696893876014,29.472785130353945,14.971393742307434,14.54696893876014,0.02782835475058367,True,0.02,0,0,0.6470150960049492,0.5633972325352141,True,1260,0.06
01435000,success,,0.673475,441.1178269880601,220.55891349403004,882.2356539761201,False,0.18300556650817582,1.830055665081758,1.226220637494272,3.1906356513673404,1.9839405994412478,6.700455406308585,17.43463716566675,10.840875702830683,6.700455406308585,0.13116679645866178,True,0.02,0,0,0.6691074599351265,0.6516477617065034,True,1260,0.06
01439500,success,,0.702849,631.7210662941285,315.86053314706425,1263.442132588257,False,0.14597374787498368,1.4597374787498367,1.735393288316655,3.589329733836133,1.8670900194929894,11.888393040390373,24.58887153401133,12.79058766848969,11.888393040390373,0.04166642548754041,True,0.02,0,0,0.04373631530689642,0.04592468941179708,True,1260,0.06
01440000,success,,0.573888,967.2226815882228,483.6113407941114,1934.4453631764457,False,0.14003911280705938,1.4003911280705938,2.6075056380982975,4.408443905574568,1.8009382674762713,18.61983831396319,31.48009022056828,12.860251906605093,12.860251906605093,0.03560685391619015,True,0.02,0,0,0.052718174595501585,0.05583154913671115,True,1260,0.06
01440400,success,,0.644184,649.8575169670792,324.9287584835396,1299.7150339341583,False,0.14173272073511786,1.4173272073511787,1.7828965617039674,3.597987453907197,1.8286288201986431,12.579286931463031,25.385722049542967,12.90195242646996,12.579286931463031,0.037215212846142036,True,0.02,0,0,0.015759465849307125,0.01867961754049697,True,1260,0.05
01451800,success,,0.614211,754.0819497963508,377.0409748981754,1508.1638995927017,False,0.09725883392226148,0.9725883392226148,2.0257701003419886,3.5250111641209725,1.5034393995778477,20.828648860433358,36.243609160875785,15.458126927365175,15.458126927365175,0.024644432170496694,True,0.02,0,0,0.007545317227638,0.00730963246196857,True,1260,0.06
01466500,success,,-1.16909,457.52746087015214,228.76373043507607,915.0549217403043,False,0.07730892193308551,0.7730892193308551,0.9411306194343493,1.1664205505211889,0.22528993108683945,12.173635279107136,15.087787041329854,2.914151762222715,2.914151762222715,0.6934389370443743,True,0.02,0,0,3376.919624365586,2298.362246952694,True,1260,0.06
01484100,success,,0.322829,270.1961632297434,135.0980816148717,540.3923264594868,False,0.06524266666666666,0.6524266666666666,0.4383020841947486,0.6003209594113319,0.16201887521658334,6.718028348443993,9.201355341259278,2.483326992815285,2.483326992815285,0.9549150446876625,True,0.02,0,0,2970.1811746892163,3163.7412684871083,True,1260,0.06
01487000,success,,0.384367,682.8948782047981,341.4474391023991,1365.7897564095963,False,0.09073085747825622,0.9073085747825622,1.7228496482109938,2.577122792730789,0.8542731445197951,18.988574516931873,28.40403876209811,9.415464245166236,9.415464245166236,0.0664276788037874,True,0.02,0,0,0.8258032109099088,0.8608759706362445,True,1260,0.07
01491000,success,,0.700911,796.3002635026423,398.15013175132117,1592.6005270052847,False,0.07037200383509108,0.7037200383509108,2.0355417079280627,3.0443213030312246,1.0087795951031628,28.925447578530335,43.260403812931784,14.334956234401467,14.334956234401467,0.02865759965701584,True,0.02,0,0,0.09446606832824195,0.08794325890883613,True,1260,0.07
01510000,success,,0.633179,418.9117341496876,209.4558670748438,837.8234682993752,False,0.13862299276743517,1.3862299276743517,1.1657315239810042,2.9866572560532973,1.8381965783778311,8.409366301423942,21.545179457090125,13.260401767993383,8.409366301423942,0.08327334566694303,True,0.02,0,0,0.15198798414021508,0.13289429306540157,True,1260,0.05
01516500,success,,0.400973,421.202182873027,210.6010914365135,842.404365746054,False,0.04974027954256672,0.4974027954256672,0.8878702782553682,1.0177136210689608,0.13201710392321747,17.85012642511482,20.46055290457349,2.654128708911656,2.654128708911656,0.8359659622119185,True,0.02,0,0,780.5935040933696,999.5660876033536,True,1260,0.08
01518862,success,,0.544973,454.94098235228734,227.47049117614367,909.8819647045747,False,0.05543576589286478,0.5543576589286477,1.2326073982858938,2.287357283603055,1.0573134391548906,22.234876319162474,41.26139950918337,19.07276687036769,19.07276687036769,0.016188445717599028,True,0.02,0,0,0.05362515028628915,0.0623552979474303,True,1260,0.05
01532000,success,,0.516558,337.80469341794014,168.90234670897007,675.6093868358803,False,0.0631591508105571,0.631591508105571,0.9344259877623301,2.0410001636520816,1.125205075751568,14.794783903366541,32.31519324529814,17.815392723163228,14.794783903366541,0.026903903825149345,True,0.02,0,0,0.010278969662597923,0.010027287089537382,True,1260,0.07
01539000,success,,0.669937,296.744517740618,148.372258870309,593.489035481236,False,0.1185334435293112,1.1853344352931119,0.844110728960671,2.2184039210581483,1.4156255074058908,7.121287493448526,18.71542625444419,11.942836260011564,7.121287493448526,0.11612226973756584,True,0.02,0,0,0.13150757372000182,0.13425727328096065,True,1260,0.05
01542810,success,,0.600552,404.2113991606081,202.10569958030405,808.4227983212162,False,0.08083480176211455,0.8083480176211455,1.116247280520342,2.620404803686667,1.5188022148039724,13.808993851501,32.41679012708103,18.788964427395932,13.808993851501,0.030882217801178106,True,0.02,0,0,0.029533142596505097,0.032332774898714396,True,1260,0.06
01543000,success,,0.660681,352.6187945633428,176.3093972816714,705.2375891266856,False,0.09363316796598159,0.9363316796598158,0.9774192998334745,2.4272887746514327,1.4673230704446203,10.438814803196516,25.923386203629306,15.670975385322025,10.438814803196516,0.05404184512722024,True,0.02,0,0,0.015059596387256891,0.01782101463640168,True,1260,0.06
01543500,success,,0.65306,387.6245202345565,193.81226011727824,775.249040469113,False,0.1043574111772182,1.043574111772182,1.0691168698670348,2.4871237844607013,1.4318123601642125,10.244762281918593,23.832747060360713,13.7202748133789,10.244762281918593,0.05610851608469404,True,0.02,0,0,0.02356161558221722,0.02391198510296079,True,1260,0.07
