basin,bias_rel,phantom_low,double_frac_low,nse_clean_npz,peak_mag_rel,peak_timing_abs,nse_clean,frac_snow,aridity,p_mean,runoff_ratio,q_mean,regime
01451800,-0.0989068640681311,0.02458204063603693,0.017335766423357664,0.7596362829208374,-0.3079633712768554,0.0,0.7596443891525269,0.128362665991427,0.690467501571846,3.50320739219713,0.502370836246927,1.75990922716448,humid
01466500,0.074508924482539,0.09892681844516055,0.0009124087591240876,0.6958576440811157,-0.1553064510226249,0.0,0.6958383321762085,0.0626617697616761,0.864395949341242,3.53983709787817,0.241045546354964,0.853261967265614,humid
01484100,0.17802343371912985,0.13559778578750836,0.14416058394160583,0.6409103870391846,0.1848651617765426,0.0,0.6408796310424805,0.042571686471381,0.783619502182434,3.32127310061602,0.300141865209522,0.996853103289104,humid
01487000,0.4548365157732584,0.21121576765001562,0.2645985401459854,0.8266141414642334,0.4216324239969253,0.0,0.8266562819480896,0.0424689894259026,0.780934310387804,3.33903901437372,0.39071341206459,1.30460732632274,humid
01491000,0.29808011536011203,0.0932202772337965,0.3476277372262774,0.7232059836387634,0.2956374287605285,0.0,0.7232236862182617,0.0500257211233794,0.784386246778647,3.30507597535934,0.372009472420895,1.2295195699044,humid
01510000,0.09388499159126856,0.1012924058015771,0.23813868613138686,0.7765648365020752,-0.0706925634294748,0.0,0.7765509486198425,0.237057400622962,0.647206696488938,3.46229431895962,0.548786686711458,1.90006102772175,snow
01516500,0.17372304718784343,0.08663850745483676,0.17244525547445255,0.5690982341766357,0.2542336881160736,0.0,0.5691357851028442,0.199238597784613,0.712019857879042,3.18264339493498,0.323373524799016,1.02918261279843,humid
01518862,0.01686572588279807,0.04810957410180115,0.11222627737226278,0.6199761629104614,-0.331687867641449,0.0,0.6199624538421631,0.201111344911574,0.748038710131879,3.03164134154689,0.395290298333401,1.19837841033994,snow
01532000,0.05012511785456545,0.06238218094177416,0.1395985401459854,0.5338141918182373,-0.2735830396413803,0.0,0.5338269472122192,0.176741266621108,0.718889115490327,3.19507871321013,0.421819974940574,1.34774802273946,humid
01539000,0.15717953758272102,0.10197995475209626,0.20072992700729927,0.8000116348266602,0.0969267841428518,0.0,0.8000782132148743,0.156285913306627,0.689397292241646,3.42342778918549,0.519507507471259,1.7784964377676,humid
01542810,0.18571734282171815,0.09778222721853654,0.2773722627737226,0.6761918067932129,0.0529113002121448,0.0,0.6762087345123291,0.189716485804691,0.662887974635193,3.42252840520192,0.467258394194627,1.59920512670015,humid
01543000,0.13078783772515176,0.09565791053809634,0.20346715328467152,0.7421097755432129,-0.1694605350494384,0.0,0.7421232461929321,0.188056577083995,0.671582210369935,3.39001916495551,0.486116606363887,1.64794461197671,humid
01543500,0.026710501409672214,0.07156108667726828,0.145985401459854,0.7863365411758423,-0.2442120462656021,0.0,0.7863245010375977,0.181653610941671,0.669983479391203,3.40892950034223,0.478316788526037,1.63054821091537,humid
01544500,-0.04323352957243055,0.035876389344032616,0.07846715328467153,0.8017406463623047,-0.2870794385671615,0.0,0.8017129898071289,0.20336289315932,0.681041146480069,3.36351950718686,0.485865266892819,1.63421730305854,snow
01545600,0.04062257651645644,0.04085324594892483,0.060218978102189784,0.7874879837036133,-0.2444472759962082,0.0,0.7874635457992554,0.192645540908709,0.678972097109243,3.3845749486653,0.448479056936079,1.51791098110689,humid
01547700,0.24164996802185684,0.097574348554761,0.24361313868613138,0.7089778780937195,0.0240023620426654,0.0,0.7090246677398682,0.156172998266035,0.748768234250764,3.13501300479124,0.429971169656749,1.34796520855921,humid
01548500,-0.028541860579216045,0.0614725371368926,0.09580291970802919,0.7756240963935852,-0.3220532536506653,0.0,0.7756252288818359,0.202088630482319,0.720435520609989,3.15334565366188,0.455212892499828,1.43544359605518,snow
01549500,-0.07806006337476308,0.031079741204150108,0.046532846715328466,0.6990604400634766,-0.4210715293884277,0.0,0.6990801095962524,0.186519052942025,0.688371175474727,3.33222587268994,0.453494786847218,1.51114706186231,humid
01550000,-0.048104979381921945,0.06038091711553751,0.1104014598540146,0.6749495267868042,-0.3429748117923736,0.0,0.674881637096405,0.179825512854574,0.680435161645977,3.3697659137577,0.496449757656269,1.67291947124337,humid
01552000,-0.08128696433073018,0.018950413991381535,0.040145985401459854,0.6726281046867371,-0.3272471129894256,0.0,0.6725747585296631,0.17305912288721,0.664844849124805,3.47699794661191,0.494463815495184,1.71924967115064,humid
